eo_number,title,date,president,url,status
7950,Executive Order 7950—Exemption of William H. Egberts From Compulsory Retirement for Age,1938-08-09,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7950-exemption-william-h-egberts-from-compulsory-retirement-for-age,ok
7947,"Executive Order 7947—Designating Del Bonita, Montana, as a Customs Port of Entry",1938-08-09,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7947-designating-del-bonita-montana-customs-port-entry,ok
7946,Executive Order 7946—Limiting the Importation of Red Cedar Shingles From Canada During the Last Six Months of 1938,1938-08-09,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7946-limiting-the-importation-red-cedar-shingles-from-canada-during-the,ok
7945,Executive Order 7945—Exemption of Edward M. Weeks From Compulsory Retirement for Age,1938-08-04,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7945-exemption-edward-m-weeks-from-compulsory-retirement-for-age,ok
7944,"Executive Order 7944—Amendment of the Executive Order of January 17, 1873, Relating to the Holding of State or Local Offices by Federal Officers and Employees",1938-08-04,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7944-amendment-the-executive-order-january-17-1873-relating-the-holding,ok
7937,Executive Order 7937—Establishing West Sister Island Migratory Bird Refuge,1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7937-establishing-west-sister-island-migratory-bird-refuge,ok
7942,"Executive Order 7942—Authorizing the Employment of Certain Examiners and Other Experts Paid From Funds Authorized by Public Resolution No. 113, 75th Congress, Without Compliance With the Civil Service Rules",1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7942-authorizing-the-employment-certain-examiners-and-other-experts-paid,ok
7941,Executive Order 7941—Establishing the Fort Tyler Migratory Bird Refuge,1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7941-establishing-the-fort-tyler-migratory-bird-refuge,ok
7943,Executive Order 7943—Authorizing Certain Persons To Be Continued in Their Present Positions in the National Bituminous Coal Commission,1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7943-authorizing-certain-persons-be-continued-their-present-positions-the,ok
7940,Executive Order 7940—Transferring Certain Lands Within the Coronado National Forest to the Control and Jurisdiction of the Treasury Department,1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7940-transferring-certain-lands-within-the-coronado-national-forest-the,ok
7939,"Executive Order 7939—Partial Revocation of Executive Order No. 5886 of July 12, 1932, Withdrawing Public Lands",1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7939-partial-revocation-executive-order-no-5886-july-12-1932-withdrawing,ok
7938,"Executive Order 7938—Correcting Description of Land Reserved by Executive Order No. 3406 of February 13, 1921, for Lighthouse Purposes",1938-08-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7938-correcting-description-land-reserved-executive-order-no-3406-february,ok
7936,"Executive Order 7936—Exemption of Thomas A. Jaggar, Jr. From Compulsory Retirement for Age",1938-07-30,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7936-exemption-thomas-jaggar-jr-from-compulsory-retirement-for-age,ok
7934,Executive Order 7934—Transferring to the United States Housing Authority Custodial and Maintenance Employees in the Field Service of the Federal Emergency Administration of Public Works Engaged on Federal Housing Projects,1938-07-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7934-transferring-the-united-states-housing-authority-custodial-and,ok
7935,Executive Order 7935—Exemption of J. Humbird Smith From Compulsory Retirement for Age,1938-07-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7935-exemption-j-humbird-smith-from-compulsory-retirement-for-age,ok
7929,Executive Order 7929—Exemption of Ernest P. Rands From Compulsory Retirement for Age,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7929-exemption-ernest-p-rands-from-compulsory-retirement-for-age,ok
7930,Executive Order 7930—Exemption of William H. Griffin From Compulsory Retirement for Age,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7930-exemption-william-h-griffin-from-compulsory-retirement-for-age,ok
7932,Executive Order 7932—Exemption of Ulysses S. Shewmaker From Compulsory Retirement for Age,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7932-exemption-ulysses-s-shewmaker-from-compulsory-retirement-for-age,ok
7933,Executive Order 7933—Transferring Funds From the Department of Commerce to the Civil Aeronautics Authority,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7933-transferring-funds-from-the-department-commerce-the-civil-aeronautics,ok
7927,Executive Order 7927—Foreign Service Regulations of the United States,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7927-foreign-service-regulations-the-united-states,ok
7931,Executive Order 7931—Exemption of Marion C. Hargrove From Compulsory Retirement for Age,1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7931-exemption-marion-c-hargrove-from-compulsory-retirement-for-age,ok
7933,"Executive Order 7933-A—Inspection of Income, Excess-Profits, and Capital Stock Tax Returns by the Special Committee on Un-American Activities, House of Representatives",1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7933-inspection-income-excess-profits-and-capital-stock-tax-returns-the,ok
7928,"Executive Order 7928—Designating St. Petersburg, Florida, as a Customs Port of Entry",1938-07-14,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7928-designating-st-petersburg-florida-customs-port-entry,ok
7926,Executive Order 7926—Establishing Wheeler Migratory Waterfowl Refuge,1938-07-07,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7926-establishing-wheeler-migratory-waterfowl-refuge,ok
7925,Executive Order 7925—Enlarging the Salt Plains Wildlife Refuge,1938-07-05,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7925-enlarging-the-salt-plains-wildlife-refuge,ok
7924,"Executive Order 7924—Revocation of Executive Order No. 6908 of November 21, 1934, Withdrawing Public Lands",1938-07-05,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7924-revocation-executive-order-no-6908-november-21-1934-withdrawing,ok
7923,Executive Order 7923—Establishing Ruby Lake Migratory Waterfowl Refuge,1938-07-02,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7923-establishing-ruby-lake-migratory-waterfowl-refuge,ok
7921,"Executive Order 7921—Extending the Existence of the Quetico-Superior Committee, Created by Executive Order No. 6783 of June 30, 1934",1938-06-30,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7921-extending-the-existence-the-quetico-superior-committee-created,ok
7922,Executive Order 7922—Directing the Secretary of the Treasury To Assemble Annually a Coast Guard Personnel Board,1938-06-30,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7922-directing-the-secretary-the-treasury-assemble-annually-coast-guard,ok
7920,Executive Order 7920—Authorizing the Appointment of Mrs. Irene M. Mori to a Position in the Classified Service of the Government Without Regard to the Civil Service Rules,1938-06-29,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7920-authorizing-the-appointment-mrs-irene-m-mori-position-the-classified,ok
7917,"Executive Order 7917—Postponement of Effective Date of Certain Provisions of Executive Order No. 6166 of June 10, 1933",1938-06-25,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7917-postponement-effective-date-certain-provisions-executive-order-no,ok
7919,Executive Order 7919—Authorizing the Appointment of Mrs. Eleanor J. Townsend to a Classified Position in the Securities and Exchange Commission Without Regard to the Civil Service Rules,1938-06-25,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7919-authorizing-the-appointment-mrs-eleanor-j-townsend-classified,ok
7918,"Executive Order 7918—Partial Revocation of Executive Order No. 7181 of September 6, 1935, Excepting From Competitive Civil Service Requirements the Initial Appointments to Certain Positions in the Bureau of Motor Carriers, Interstate Commerce Commission",1938-06-25,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7918-partial-revocation-executive-order-no-7181-september-6-1935-excepting,ok
7916,Executive Order 7916—Extending the Competitive Classified Civil Service,1938-06-24,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7916-extending-the-competitive-classified-civil-service,ok
7915,Executive Order 7915—Amendment of Civil Service Rules,1938-06-24,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7915-amendment-civil-service-rules,ok
7914,Executive Order 7914—Exemption of David A. Brodie From Compulsory Retirement for Age,1938-06-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7914-exemption-david-brodie-from-compulsory-retirement-for-age,ok
7913,Executive Order 7913—Authorizing the Extension of Appointments of Certain Employees of the General Accounting Office,1938-06-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7913-authorizing-the-extension-appointments-certain-employees-the-general,ok
7912,Executive Order 7912—Further Exemption of John H. Thomas From Compulsory Retirement for Age,1938-06-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7912-further-exemption-john-h-thomas-from-compulsory-retirement-for-age,ok
7911,Executive Order 7911—Transferring to the Territory of Hawaii Title to Certain Public Lands,1938-06-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7911-transferring-the-territory-hawaii-title-certain-public-lands,ok
7910,Executive Order 7910—Establishing an Airspace Reservation Over a Portion of the District of Columbia,1938-06-16,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7910-establishing-airspace-reservation-over-portion-the-district-columbia,ok
7909,"Executive Order 7909—Terminating the Powers, Rights, and Duties of the Special Mexican Claims Commission",1938-06-15,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7909-terminating-the-powers-rights-and-duties-the-special-mexican-claims,ok
7908,"Executive Order 7908—Transferring Certain Lands to the Secretary of Agriculture for Use, Administration, and Disposition Under Title III of the Bankhead-Jones Farm Tenant Act",1938-06-09,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7908-transferring-certain-lands-the-secretary-agriculture-for-use,ok
7907,Executive Order 7907—Establishing the Back Bay Migratory Waterfowl Refuge,1938-06-06,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7907-establishing-the-back-bay-migratory-waterfowl-refuge,ok
7906,"Executive Order 7906—Further Modification of Executive Order No. 7709-A of September 16, 1937, Abolishing the National Emergency Council",1938-06-06,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7906-further-modification-executive-order-no-7709-september-16-1937,ok
7902,Executive Order 7902—Establishing the Tamarac Migratory Waterfowl Refuge,1938-05-31,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7902-establishing-the-tamarac-migratory-waterfowl-refuge,ok
7901,Executive Order 7901—Authorizing the Attorney General To Sell Upon Public Exchanges Without Prior Advertisement Certain Property Held Under the Trading With the Enemy Act,1938-05-31,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7901-authorizing-the-attorney-general-sell-upon-public-exchanges-without,ok
7904,Executive Order 7904—Exemption of Charles H. Hastings From Compulsory Retirement for Age,1938-05-31,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7904-exemption-charles-h-hastings-from-compulsory-retirement-for-age,ok
7903,Executive Order 7903—Transfer of Jurisdiction Over Certain Lands From the Secretary of Agriculture to the Secretary of the Interior,1938-05-31,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7903-transfer-jurisdiction-over-certain-lands-from-the-secretary,ok
7905,Executive Order 7905—Authorizing the Appointment of Mrs. Lucile Ensminger to a Classified Position in the Navy Department Without Regard to the Civil Service Rules,1938-05-31,Franklin D. Roosevelt,https://www.presidency.ucsb.edu/documents/executive-order-7905-authorizing-the-appointment-mrs-lucile-ensminger-classified-position,ok
